,height_cm,weight_kg,id,path_to_images
1039,172.72,74.545,265322,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{389FA8C4-FF23-453F-86BF-3AD9B88C1578}_group_3v.jpg
1040,180.34,79.545,268855,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{38B9B7F6-191A-4B3E-B6C7-7973DDE66F9E}_group_3v.jpg
1041,147.32,43.636,169903,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{38CBD0A9-CCEF-4D5E-9D18-66501BD3A2E3}_group_3v.jpg
1042,170.1,60.0,19758,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{38D4F4DA-CEDE-4997-8248-FF3617EA3217}_group_3v.jpg
1043,177.8,75.0,150694,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{38EE279F-4B39-4903-94D6-62523B5D0326}_group_3v.jpg
1044,147.32,36.364,191761,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{38F68499-6001-4E83-A9F1-BEF7DC6F9365}_group_3v.jpg
1045,177.8,78.182,168877,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3903E044-154C-4DC5-AC48-4F4DC758879D}_group_3v.jpg
1046,159.0,40.909,532427,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3931736D-4877-4AC8-964F-A6C5790C9BC5}_group_3v.jpg
1047,175.26,52.273,205672,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{39636CA7-1FFA-4195-AB91-205424818AFD}_group_3v.jpg
1048,175.26,72.727,231360,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{397B73FC-7EE9-4112-9763-E8A977319D21}_group_3v.jpg
1049,175.26,120.455,460300,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{39A67BF1-295C-40B2-8F17-C84A70CF706D}_group_3v.jpg
1050,182.88,110.0,133498,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{39BBFAC5-C252-4AA4-9360-148B1F073924}_group_3v.jpg
1051,160.02,55.909,194012,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{39CC0705-605D-43E4-86D9-5441A8987539}_group_3v.jpg
1052,172.72,68.182,187572,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{39DDD76A-6340-467B-ACF4-4F59E530D634}_group_3v.jpg
1053,167.64,82.727,408234,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A0320A7-4B89-440B-AA49-969AEB847788}_group_3v.jpg
1054,180.34,84.091,190340,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A0833E6-B2F7-4E1A-B573-D8CA501A9DAD}_group_3v.jpg
1055,160.02,95.455,104819,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A08D1B7-8FDD-4E0B-AFAD-E19BADAE73B9}_group_3v.jpg
1056,152.4,56.818,458980,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A115430-B295-48D6-B99C-974305DCC517}_group_3v.jpg
1057,152.4,45.909,699292,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A13FE89-11DF-4AC7-9840-48DA6962AE92}_group_3v.jpg
1058,187.96,86.364,387992,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A2015E6-DD08-4C6C-AA6D-70D332351B2B}_group_3v.jpg
1059,180.34,90.909,210513,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A2164C9-0662-4856-A990-75730AC68E0A}_group_3v.jpg
1060,162.56,60.909,212649,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A27CFB0-6522-4AA2-81A3-004B404111B8}_group_3v.jpg
1061,172.7,59.0,19645,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A327C4F-6424-47BB-8135-3BC6FB280B97}_group_3v.jpg
1062,165.1,56.818,575983,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A392F16-4443-4F01-BCF4-4BB5558D408D}_group_3v.jpg
1063,182.88,90.909,167025,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A3935D2-3D1D-4300-9525-0CBDFB206CEB}_group_3v.jpg
1064,177.8,108.182,294913,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A4022E8-E3FB-4752-9939-E89EF9262454}_group_3v.jpg
1065,172.72,94.545,136113,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A42F75B-C0D3-4D33-AF88-1FEDCFF017C3}_group_3v.jpg
1066,170.18,82.727,171741,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A4F49F4-80BF-48E4-ADB1-195E66F3CD0D}_group_3v.jpg
1067,177.8,81.818,692250,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A5728BC-76EF-4376-89EF-6E70E2A7D476}_group_3v.jpg
1068,200.0,80.0,380352,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A73E65C-1D76-4608-A3EA-007A88DEE77A}_group_3v.jpg
1069,180.34,81.818,361067,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A84F956-6F54-4E77-B198-8645B2804008}_group_3v.jpg
1070,149.86,45.455,403450,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3A8E244C-E0D6-459B-96E0-5554EBAFF617}_group_3v.jpg
1071,172.72,81.818,105165,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3AA08D8D-C378-4EE6-B697-48CC92E8F937}_group_3v.jpg
1072,172.72,76.818,135760,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3AAFA0B9-A655-410A-B3EE-5BC878113149}_group_3v.jpg
1073,162.56,61.818,145374,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3AB7B474-1BA4-45FA-AE5E-3A02E0930CCB}_group_3v.jpg
1074,152.4,55.455,169887,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3ACD81E9-B245-4EDC-AA4E-60F33AB29CE3}_group_3v.jpg
1075,172.72,55.909,182156,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3AE84F37-1EF2-464E-8C09-478B4ED08F94}_group_3v.jpg
1076,142.24,48.182,341297,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3AECB70D-1B77-43AA-90C0-49B9D5312CCE}_group_3v.jpg
1077,187.96,104.545,440531,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3AF327E6-E7F4-4374-97F2-ABBB67D9A63C}_group_3v.jpg
1078,187.96,78.636,722772,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3AF889C3-A007-4378-91AF-AA43378B06B4}_group_3v.jpg
1079,162.56,61.818,154281,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B0A3715-09A5-4F7A-8B48-A4CAF8E1F54D}_group_3v.jpg
1080,152.4,84.091,245064,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B0E6773-CF73-413E-BAD5-4EBDFBC9540C}_group_3v.jpg
1081,175.26,74.545,306609,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B1AC264-8BBA-43D8-B6EC-176CECE27F73}_group_3v.jpg
1082,162.56,79.545,509429,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B236F95-7D62-40AF-BE62-F356C2BE941A}_group_3v.jpg
1083,185.42,88.636,354268,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B25D72C-E609-4A5D-B2C7-34A3F287507B}_group_3v.jpg
1084,177.8,68.182,231569,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B2A9F7E-AEFC-4AD2-86B3-51F5C68256D7}_group_3v.jpg
1085,187.96,102.727,111064,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B357FBA-B692-4B62-9C7B-2CE6B90FDE45}_group_3v.jpg
1086,165.1,59.091,146197,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B45DC7F-B29B-47C2-9C49-B525D722A6A1}_group_3v.jpg
1087,182.88,90.0,390228,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B50BAA0-F848-41A8-818B-823BBADC17AD}_group_3v.jpg
1088,177.8,77.273,237648,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B785741-B896-48EE-83CB-55A3FB59727A}_group_3v.jpg
1089,167.64,76.364,222749,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B7B6B6B-BC60-4386-9987-5B3EEC6843A5}_group_3v.jpg
1090,127.0,20.0,342770,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B7EC559-C0D8-48F9-9921-04C34EE6A725}_group_3v.jpg
1091,182.88,90.909,107682,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B80A639-FD85-4325-AB29-DDE35C58C3C4}_group_3v.jpg
1092,175.26,90.909,168858,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B82400E-F96F-4608-B6FC-E3362ACB6D00}_group_3v.jpg
1093,162.56,66.364,262205,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B873C7E-9C40-47F3-9FB3-E1808EC0C6F2}_group_3v.jpg
1094,162.56,68.182,178426,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B93AEEF-2571-46AB-AC15-180B89F8B842}_group_3v.jpg
1095,162.56,60.0,185630,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3B95CBA2-B7DB-4DC8-B5BB-86C5221E22D2}_group_3v.jpg
1096,172.72,100.0,173109,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3BAE5280-5DCB-4FC8-A5C0-7FB2E489FA1D}_group_3v.jpg
1097,165.1,61.364,128085,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3BAF6535-1108-4C6D-BE58-0696D4C0BAB2}_group_3v.jpg
1098,172.72,61.364,695689,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3BB26DEE-CAA1-4C63-9680-A7193AD079FB}_group_3v.jpg
1099,172.72,69.091,137493,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3BB9B264-E930-4C88-BB98-E933CBE5F02B}_group_3v.jpg
1100,177.8,77.273,208789,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3BCEE430-E69C-4B98-A300-E941C1077722}_group_3v.jpg
1101,167.64,68.182,206118,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3BD5F1A2-A73A-41F3-8B53-DCFDDC4949C5}_group_3v.jpg
1102,162.56,61.364,205264,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3BE6C846-EF82-4637-BC01-3AD5C8FA2016}_group_3v.jpg
1103,177.8,79.545,696877,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3BF43CB7-B8D2-43FB-A286-E74C1D8FEDD4}_group_3v.jpg
1104,162.56,61.364,205183,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3BFB508F-1CB4-4329-934E-D409B639F812}_group_3v.jpg
1105,172.72,66.818,348602,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3C0B3D99-2BBC-4101-A4DD-CEC90B17C077}_group_3v.jpg
1106,175.26,74.091,615665,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3C212F50-8CBE-4AD6-8668-4A9C37231A10}_group_3v.jpg
1107,187.96,93.182,382443,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3C650BDF-6BEA-4576-A48C-266646CA4369}_group_3v.jpg
1108,167.64,85.909,213588,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3C766811-E6A5-42DA-86E8-97491135186A}_group_3v.jpg
1109,177.8,61.364,154893,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3C80E7B5-C617-439E-85C1-1959271FE6DD}_group_3v.jpg
1110,167.64,97.727,356880,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3C843A2D-D7E3-46AE-A5EB-BB06D4306916}_group_3v.jpg
1111,160.02,56.818,481190,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3C8A595F-1CCE-4419-B6E2-7DF70E765B40}_group_3v.jpg
1112,180.34,81.818,174593,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3C968BB2-244B-49CE-9BCA-6841CA0154BE}_group_3v.jpg
1113,160.0,66.0,19729,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3C98BADC-F3B9-4876-91AB-9D84049460CC}_group_3v.jpg
1114,167.64,70.909,83987,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3CAC7806-C8E9-4FF4-9567-57BCCE275693}_group_3v.jpg
1115,177.8,70.455,538278,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3CCD65E1-C158-46FF-A5C2-2FB4F617CF7D}_group_3v.jpg
1116,170.18,81.818,316122,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3CCFED66-05CF-4B28-B5B3-F40F4E4B8AF9}_group_3v.jpg
1117,175.26,71.364,268585,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3CE1BC9A-3534-4BAC-A6A3-F284F20E5235}_group_3v.jpg
1118,185.42,84.091,191769,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3CE3ED22-7914-4881-9D21-23FC3AF0D9DC}_group_3v.jpg
1119,158.0,59.091,711872,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3CED0ECE-6BF5-435A-BD79-4E61F22D2746}_group_3v.jpg
1120,175.26,75.0,520506,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3CF81D3C-42B7-43AB-9D50-D4329D58CB9A}_group_3v.jpg
1121,182.88,90.909,553161,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3CF8A580-9808-4618-A91C-FDE6821774B2}_group_3v.jpg
1122,172.72,78.182,540244,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3D2B43A3-3705-48AD-BCCA-6689898B6066}_group_3v.jpg
1123,154.94,51.818,229165,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3D3C2095-D29C-4EB3-88F9-E204AB379770}_group_3v.jpg
1124,175.26,92.273,362823,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3D4A41B9-2385-485E-9561-82310EC1C5C3}_group_3v.jpg
1125,154.94,54.545,486559,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3D5036FE-1130-4B27-AFA6-190B47256E4A}_group_3v.jpg
1126,177.8,91.0,19571,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3D68339F-F59C-465D-B67E-633AD64D99BA}_group_3v.jpg
1127,170.1,60.0,19772,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3D7CC8C0-35AA-4CDB-96CA-4939B546314E}_group_3v.jpg
1128,152.4,56.818,267775,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3D809D56-0A7D-48EA-BDDD-E2A805680BA7}_group_3v.jpg
1129,165.1,63.636,570462,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3D97B8EE-07A2-4FB5-BAE6-9CA940E5FBA1}_group_3v.jpg
1130,172.72,72.727,517007,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3DA19931-C6B0-4AA1-AFFB-6AB596A583AA}_group_3v.jpg
1131,177.8,86.364,565959,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3DA2351A-9D55-4597-8E55-A78667B50B49}_group_3v.jpg
1132,167.64,72.727,220477,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3DAFFDDD-9342-448C-8D11-4B10A3F8B61A}_group_3v.jpg
1133,154.94,41.818,444223,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3DB49218-5E3A-4247-B985-531528AF9C0F}_group_3v.jpg
1134,147.32,43.182,105860,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3DD2150C-0E4F-4DB5-8C27-B144E25FDB48}_group_3v.jpg
1135,160.02,54.545,338641,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3DD6AF24-0D7D-4EAF-9786-99EFCAFE22A7}_group_3v.jpg
1136,167.64,55.455,278054,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3DF5A97D-8F46-4E6F-BF56-E6FD70502DBE}_group_3v.jpg
1137,165.1,68.182,181293,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3DFFBF01-9DF3-49B2-B0F4-692338A36242}_group_3v.jpg
1138,157.48,53.182,706884,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E031372-4645-4365-A1D3-6037C47F17B0}_group_3v.jpg
1139,185.42,79.545,79744,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E097988-B28D-4DC8-BAF6-933D2AEF66CB}_group_3v.jpg
1140,167.64,84.091,148544,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E1118F5-70F8-4BFE-A83C-033BD88BC9FE}_group_3v.jpg
1141,165.1,93.182,194052,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E1FE32B-2A9D-4BE1-B236-BAE535B4DC5A}_group_3v.jpg
1142,182.88,83.182,375643,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E23FB9B-0DF3-4AB4-869C-20A32A5F67EB}_group_3v.jpg
1143,165.1,77.273,298253,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E28B291-B041-4A4C-9939-531E8EEF710F}_group_3v.jpg
1144,152.4,67.273,227070,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E5E812E-6FEC-4E14-96AE-5DDEC6C78E61}_group_3v.jpg
1145,165.1,70.909,294856,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E64EC21-862E-4696-AA3F-A5B1870A98DC}_group_3v.jpg
1146,182.88,76.364,535884,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E691555-8735-4A8E-8ACC-4565D1EEF072}_group_3v.jpg
1147,139.7,36.364,105865,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E6CC855-8E9E-43F0-9FBD-17F67D17A9EB}_group_3v.jpg
1148,175.26,63.636,108692,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E700795-D833-4961-B97B-A4B7328474EF}_group_3v.jpg
1149,182.88,102.273,102525,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E83EFD8-B317-45C6-B67B-B0F9D2B47CA7}_group_3v.jpg
1150,172.72,77.727,711591,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E85871B-6420-4E39-9D18-A1CC93BB3691}_group_3v.jpg
1151,154.94,44.091,167043,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E9002F6-9A1C-4929-9725-A70CC89CF5AF}_group_3v.jpg
1152,175.26,85.455,172576,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E9B211B-12A5-4E15-A872-61060036B1AA}_group_3v.jpg
1153,160.0,52.0,19725,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3E9C8F6C-EABB-4251-8513-25EAFA6C8016}_group_3v.jpg
1154,176.53,95.455,157422,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EA6FBE8-9F50-4E61-99AB-2B13E1C73CA9}_group_3v.jpg
1155,160.02,59.091,138148,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EBBC084-E3FB-46E0-86CC-21E8C87E7CA7}_group_3v.jpg
1156,180.34,80.0,264907,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EBFD370-97C1-48E2-B458-4CE7EDA84AE7}_group_3v.jpg
1157,180.34,95.455,173676,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EC14C0B-7DAC-485F-A8AE-2D999F87A10A}_group_3v.jpg
1158,162.56,66.818,315584,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EC1FA08-61C8-4611-B523-0772EE31C657}_group_3v.jpg
1159,170.18,56.818,80501,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EC415B2-EFE8-4BB9-AC74-CED64DB8B2C7}_group_3v.jpg
1160,157.48,70.455,605712,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EC8A0CE-7CB2-4563-837A-01C708BE92D5}_group_3v.jpg
1161,175.26,84.091,376297,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EC994BA-14C1-41FE-9E13-D76DBA47F035}_group_3v.jpg
1162,187.96,84.091,402031,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EC9F287-4623-41D5-AD7D-C1E59902931E}_group_3v.jpg
1163,152.4,53.636,144669,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3ECF7353-4AE8-46B0-A50B-8165F62A2681}_group_3v.jpg
1164,185.42,92.273,453292,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3ED4FF68-E193-4524-8EA5-F45AF96BE587}_group_3v.jpg
1165,172.72,76.364,322694,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3ED50160-DAD6-4C4F-AB18-25581CB01180}_group_3v.jpg
1166,177.8,81.818,163918,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EDC6EB4-229E-4C04-9C1C-7A91D9035590}_group_3v.jpg
1167,172.72,97.727,88774,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3EF5A1BB-1537-4247-AF57-070BEE6C8834}_group_3v.jpg
1168,154.94,46.818,261396,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F08400F-2A65-4B26-B24F-34AED4BBBDAC}_group_3v.jpg
1169,165.1,63.636,429872,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F100CFF-0329-4810-A9AB-6224D91E49AC}_group_3v.jpg
1170,180.34,81.818,227356,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F1138B1-DCCF-4F20-BA18-9601B3A61613}_group_3v.jpg
1171,177.8,77.273,174956,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F1575F3-2CB7-4125-AF8F-82E60C066FBF}_group_3v.jpg
1172,180.34,97.727,229325,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F1B5803-511C-4157-B44F-1A50B43142F3}_group_3v.jpg
1173,177.8,75.0,445442,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F2021EE-931B-4198-AA5A-C82BC7D37410}_group_3v.jpg
1174,167.64,82.727,206490,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F23F5C9-0E29-4B2C-86D5-CF1254F7893F}_group_3v.jpg
1175,177.8,90.909,164649,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F3A8466-1697-414F-AF74-AADC8591327D}_group_3v.jpg
1176,172.72,70.0,198395,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F42A49C-54AF-47B2-8F5E-C5878A788073}_group_3v.jpg
1177,157.48,73.636,337271,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F5C551E-560B-4FEA-B34F-3A50A20989BF}_group_3v.jpg
1178,154.94,58.182,326389,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F5F51E9-BB5F-4A7B-8E9E-6598E5C45049}_group_3v.jpg
1179,177.8,68.182,323170,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F6213C5-96D5-4A79-A4CA-B1B5DF1B882F}_group_3v.jpg
1180,167.64,83.636,135660,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3F644BB4-1BD3-4D6D-85FF-F6AA0E1B853D}_group_3v.jpg
1181,185.42,106.818,698598,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local\grouped_images_3vertical\{3FA57C7E-4311-49FE-9A31-CCE0C8FCA09D}_group_3v.jpg
